Sample_ID,Collection,Coll_No,Plot_unit,Feature_Type,Feature_Name,Top_Depth,Bottom_Depth,Field_Number,Collection_Date,Date_Rounding,Collectors,Country_Name,NZMG_Sheet,NZMG_East,NZMG_North,Latitude,Longitude,Method,Accuracy,Site_Description,In_Situ,Rock_Description,Colour,Litho2014_strat_name,Informal_strat_unit,Rock_Types,Age_Min,Age_Max,Sample_Types,Lab_Sample_ID(s),Material(s),Part_Analysed,Analysis_ID(s),Investigator(s),Analysis_Method(s),Geochron_Method(s),Laboratory(s),Lab_Number(s),Analysis_Date(s),Analysis_Date_Rounding(s),Analysis_Publication(s),Analysis_Bib_Ref(s),Analysis_Comment(s),age_sample_result_Ma,age_sample_2sig_err_abs,SiO2,TiO2,Al2O3,FeOT,Fe2O3T,Fe2O3,FeO,MnO,MgO,CaO,Na2O,K2O,P2O5,Cr2O3,H2O_plus,H2O_minus,CO2,LOl,Majors_total,As,Ba,Ce,Co,Cr,Cs,Cu,Dy,Er,Eu,Ga,Gd,Hf,Ho,La,Lu,Nb,Nd,Ni,Pb,Pr,Rb,Sc,Sm,Sr,Ta,Tb,Th,Tm,U,V,Y,Yb,Zn,Zr,He4_raw_nnc,He4_corr_nnc,He_R_Ra_raw,He_R_Ra_corr,He_R_Ra_cor_err,dO18,Rb87_Sr86,Sr87_Sr86,Sr87_Sr86_err_abs,Sm147_Nd144,Nd143_Nd144,Nd143_Nd144_err_abs,Lu176_Hf177,Hf176_Hf177,Hf176_Hf177_err_abs,Pb206_Pb204,Pb206_Pb204_err_abs,Pb207_Pb204,Pb207_Pb204_err_abs,Pb208_Pb204,Pb208_Pb204_err_abs,age_model_assumed_Ma,Sr87_86i_calc,Nd143_144i_calc,eNdi_calc,Hf176_177i_calc,eHfi_calc,Pb206_204i_calc,Pb207_204i_calc,Pb208_204i_calc,Petlab notes,Age_Num,Age,ReconLon,ReconLat,ReconAge,ReconPlateID,gridage,gridcrust,gridsubcrust,gridlith,gridsublith,gridsed,gridsubsed,gridserp,gridsubserp,gridslabtop,gridslabage,gridslabdip,gridslabthick,gridslabvel,gridslabsubage
110343,GNS P (P),67455,,Dredge,Sonne 168-71,3654,4240,SO168-DR71-02,37627,,"Hauff, F. & Hoernle, K. & Mortimer, N.",Offshore Regions,,,,-45.4887,173.2612,,50.0,"Stuttgart Seamount B. Southeastern corner, upper slope",Yes,dark greenish grey qtz-feldspar-chlorite-muscovite schist. Perhaps more micaceous than DR71-01. Reddish mineral (possible garnet,5.0 GY 5/2,,,greyschist,Triassic,Carboniferous,"hand specimen & normal thin section & polished thin section & mineral separate:GNS box 636, 222 & powder",2101,whole rock,Schist,23396,"Mortimer, N.",XRF; ICPMS;TIMS,Ar-Ar hbl,Spectrachem,SA7116,"May 16, 2003",,,,No plateau. Total fusion age given.,160.2,5,51.14,2.89,16.69,,11.84,,,0.21,4.73,4.82,2.73,1.87,0.84,,,,,2.19,99.95,3,374.211,116.117,45.29,19.687,5.189,39.307,10.128,5.24,3.648,26.696,11.507,4.85,1.963,49.97,,30.082,54.534,19.266,14.17,13.619,84.755,18.928,11.68,277.616,2.813,1.74,8.052,0.733,2.401,211.545,51.948,4.768,156.681,195.042,,,,,,,,0.708002,4e-06,,0.512689,2e-06,,,,19.164,0.001,15.647,0.001,38.901,0.001,150.0,0.706031,,1.01,,,,,,,358.9,209,-174.9295495341051,-80.23736827089479,209.0,813.0,110.85118103027344,2.808652197927586e-06,0.0,3.929229933419265e-06,0.0,0.0,0.0,0.0,0.0,1590.0,0.0,0.0,0.0,0.0,131.55254394439777
107298,other,JJS-2047,Horomaka,Surface,,,,,1989-01-01 00:00:00,Decade,"Stipp, J.J.",New Zealand,R15,2664900.00000078,6367200.00003852,-37.8866487695557,174.758599313831,,50.0,"Papanui Point, Marumaruatiu Stream",Yes,olivine tholeiite,,Okete Volcanic Formation,Alexandra Volcanics,basaltic,Pliocene,Pliocene,,1714,whole rock,,16930,"Stipp, J.J.",geochron methods,K-Ar,ANU,,"January 1, 1989",Decade,Briggs et al. 1989,,average,2.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.332999999999999,210,174.33511559152473,-75.16546056654342,210.0,8065.0,109.8519515991211,2.805587655529962e-06,0.0,3.930365437554428e-06,0.0,0.0,0.0,0.0,0.0,210.0,120.23307037353516,51.43220901489258,336247.90625,0.14020662009716034,116.0
63147,other,TAS-85-169,Tasmantid,Dredge,Franklin 3/85-G6,600,900,TAS-85169,31206,Year,"Duncan, R.A. & Eggins, S.M. & McDougall, I.",Offshore Regions,,,,-36.6518656839253,156.233028587897,Location name,500.0,Seamount - Gascoyne,Almost,Well rounded basaltic cobbles,,,,"basaltic & rudaceous (cgl, br)",Pliocene,Miocene,unknown,,whole rock,,,"McDougall, I.",geochron methods,Ar-Ar,,,,,McDougall & Duncan 1988,,,6.9,0.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.03,210,123.9316649577292,-73.8247296802271,210.0,833.0,108.17266845703125,2.7803032480733236e-06,0.0,4.028576768178027e-06,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,157.64238600878835
106847,ANU (GA),2177,Horomaka,Surface,,,,,1968-01-01 00:00:00,Decade,"Stipp, J.J.",New Zealand,M36,2486528.00000013,5736108.99997168,-43.5837706967486,172.709107244673,,50.0,"Lyttelton tunnel, 200m from Heathcote portal",Yes,basalt,,Lyttelton Volcanic Group,Lyttelton Volcano,basaltic,Miocene,Miocene,hand specimen,1659,whole rock,,16259,"Stipp, J.J.",geochron methods,K-Ar,ANU,GA2177,"January 1, 1968",Decade,Stipp & McDougall 1968,,,10.98,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.03,210,-174.94240387008097,-78.08789916739194,210.0,813.0,109.8512191772461,2.805560598062584e-06,0.0,3.9299643503909465e-06,0.0,0.0,0.0,0.0,0.0,1590.0,0.0,0.0,0.0,0.0,123.65060252633472
31943,GNS P (P),40459,Horomaka,Surface,,,,SE1,1975-11-01 00:00:00,Month,"Watters, W.A.",New Zealand,,,,-44.3479,176.17,,50.0,"E coast, Southeast Island, Chathams",Yes,basalt block in volcanic breccia,,,Southern Volcanics,basaltic & lava flow,Cretaceous,Cretaceous,hand specimen & normal thin section,1543,whole rock,,14983,"Adams, C.J.",geochron methods,K-Ar,INS,R3910,"January 1, 1977",Decade,,,,86.3,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145.0,210,-163.41548988805732,-79.4170149084106,210.0,813.0,109.85045623779297,2.805529220495373e-06,0.0,3.926918452634709e-06,0.0,0.0,0.0,0.0,0.0,1550.0,0.0,0.0,0.0,0.0,126.91351828196241
109562,other,87-144A,Continent basement,Dredge,Sonne 36-57,2400,2700,unknown,1994-01-01 00:00:00,Year,"McDougall, I.",Offshore Regions,,,,-31.865,157.3783,,1000.0,"W flank of Dampier Ridge, Tasman Basin",Yes,gabbro,,,,gabbroic,Triassic,Permian,hand specimen & mineral separate,1909,whole rock,,19496;19500;19505;19413,"McDougall, I.;McDougall, I.;McDougall, I.;McDougall, I.",ICP-MS;ICP-MS;XRF;neutron activation,Rb-Sr;Sm-Nd;;,ANU;ANU;ANU;ANU,;;;,"January 1, 1994;January 1, 1994;January 1, 1994;January 1, 1994",Year;Year;Year;Year,"McDougall et al., 1994",,,270.0,3,50.54,1.05,16.98,,9.34,,,0.18,7.93,7.63,3.29,2.26,0.21,,,,,,99.41,,,68.2,,,,39,3.41,1.97,1.29,15.2,3.43,,,,0.29,2.5,13.7,137,11,,97.3,,3.39,382.0,,,2.8,,1.6,,21.0,1.95,118.0,188,,,,,,,0.734,0.70584,2.0,0.1493,0.51284,13.0,,,,,,,,,,250000000.0,0.70323,,5.2,,,,,,,298.9,210,143.98736463210824,-67.99774194987693,210.0,885.0,108.17266845703125,2.7803032480733236e-06,0.0,4.028576768178027e-06,0.0,0.0,0.0,0.0,0.0,210.0,0.0,0.0,0.0,0.0,120.70019405435283
105380,Auckland University (AU),42561,Whakaari,Surface,,,,,1992-01-01 00:00:00,Decade,"Black, P.M.",New Zealand,T14,2738200.00000121,6374300.0000398,-37.8063271481772,175.589250127073,,,Maungakawa,Yes,pyroxene basaltic andesite,,Kiwitahi Volcanic Group,Kiwitahi Volcanics,andesitic & basaltic,Pliocene,Miocene,hand specimen & normal thin section,1483,whole rock,,14340,"Black, P.M.",geochron methods,K-Ar,HRI,S20-149,"January 1, 1992",Decade,Black et al. 1992,,,5.76,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.03,211,175.92800505101374,-74.52519940587764,211.0,8065.0,108.85191345214844,2.8024642233503982e-06,0.0,3.931595529138576e-06,0.0,0.0,0.0,0.0,0.0,210.0,117.84961700439453,23.725351333618164,111839.296875,0.00868149008601904,112.0
105379,Auckland University (AU),42562,Whakaari,Surface,,,,,1992-01-01 00:00:00,Decade,"Black, P.M.",New Zealand,T14,2743400.00000121,6372300.00003953,-37.8229551443934,175.648958741971,,,Te Tapui,Yes,pyroxene basaltic andesite,,Kiwitahi Volcanic Group,Kiwitahi Volcanics,andesitic & basaltic,Pliocene,Miocene,hand specimen & normal thin section,1483,whole rock,,14339,"Black, P.M.",geochron methods,K-Ar,HRI,S20-147,"January 1, 1992",Decade,Black et al. 1992,,,6.18,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.03,211,176.11535583734434,-74.5236385435202,211.0,8065.0,108.85187530517578,2.8024603579979157e-06,0.0,3.931661922251806e-06,0.0,0.0,0.0,0.0,0.0,210.0,107.86995697021484,51.25673294067383,222678.421875,0.14088240265846252,112.0
108539,GNS P (P),66803,,Dredge,SF0202-19,1850,2225,D19-1,2002-08-03 00:00:00,,"Herzer, R.H. & Mortimer, N.",Offshore Regions,,,,-32.6801,173.1766,GPS - Differential,2.0,NE side of ridge on middle part Volcanic Plateau. On ONSIDE2 seismic line.,Unknown,v fresh ol-px basalt ?fsp,5.0 Y 5/2,,,basaltic,Miocene,Oligocene,hand specimen & polished thin section & mineral separate:GNS box 222 & powder,1977,whole rock,,30895;20623;29461,"Mortimer, N.;Mortimer, N.;Mortimer, N.",ICP-MS fused bead;XRF;XRF,Ar-Ar plag,WSU;Spectrachem;Spectrachem,MOR312;SA6755;SA7741,"May 27, 2004;December 27, 2002;March 23, 2004",;;,Mort et al 2007,,K/Ca=0.003-0.006,21.1,1.8,48.17,0.93,18.25,,9.49,,,0.12,6.31,9.27,2.56,1.99,0.3,,,,,2.4,99.85,2,700,38.79,,13,1.67,104,4.1,2.08,1.52,14,4.91,2.44,0.8,18.64,,3.97,20.26,49,47.32,4.63,51.9,31.2,5.18,456.0,0.27,0.72,6.19,0.29,1.41,226.0,20.77,1.77,144.0,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.9,211,173.1766,-32.6801,211.0,835.0,39.787357330322266,8.76305693964241e-06,0.0,3.903051947418135e-06,0.0,0.0,0.0,0.0,0.0,910.0,63.238746643066406,27.650285720825195,98621.84375,0.03101404570043087,40.0
212370,GNS P (P),82194,Horomaka,Dredge,SS2012v6-8,,,SS2012v6 DR08Ai,41224,,"ECOSAT & Mortimer, N. & R/V Southern Surveyor",Offshore Regions,,,,-17.5830376173839,164.00776617238,,500.0,"Loyalty Ridge seamount, eastern ridge",Yes,"Very poorly sorted dark orange volcanic breccia with sand-sized hyaloclastite matrix. Matrix-supported. One side of slab is broken angular face, the other has 5cm thick Mn rind on it. Breccia contains one 12x10x7cm clast of grey highly calcite-amygdaloidal (20%) of plagioclase-olivine porphyritic basalt. Olivine is altered to smectite. Possible (but unlikely) glass kernels in hyaloclastite. Breccia is monomict apart from some chilled basalt clasts. Part of large clast may not have sharp contact with matrix (=peperite?). Parts of margin between the big clast and the hyaloclastite matrix have a 1-2mm thick layer of pale orange calcareous material. Either hydrothermal calcite or limestone infilling.",,,,"basaltic & rudaceous (cgl, br)",Pliocene,Cretaceous,hand specimen & polished thin section & mineral separate & powder & extra:GNS box 233,8188,whole rock,,101504;99887;107586,"Mortimer, N.;Mortimer, N.;Mortimer, N.",ICP-MS fused bead;XRF;XRF,Ar-Ar plg,WSU;Spectrachem;Spectrachem,;SA16055;SA17555,"January 7, 2014;January 4, 2013;January 12, 2014",;;,Mortimer et al 2018 GSLSP 463,,High quality,24.6,0.3,30.38,2.02,14.42,,9.67,,,0.14,2.77,20.56,2.66,0.95,3.16,,,,,12.07,98.79,44,138,59,,254,0.1,41,2.06,0.96,1.1,10,2.24,6.94,0.39,29,0.12,32,8.45,109,4,1.8,13,25,2.14,750.0,4.22,0.36,2,0.13,3,198.0,24.0,0.8,103.0,245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145.0,211,164.00776617238,-17.5830376173839,211.0,844.0,17.688386917114258,7.733719030511566e-06,0.0,4.063134383613942e-06,0.0,0.0,0.0,0.0,0.0,440.0,90.83296203613281,42.634891510009766,108227.25,0.10190775990486145,31.815246282124992
106018,Victoria University (VU),33069,Horomaka,Surface,,,,,1992-01-01 00:00:00,Decade,"Grapes, R.H.",New Zealand,O30,2545999.99999992,5913199.9999898,-41.9892149510319,173.43435572503,,50.0,"uphill from the Awatere Valley Road, Awatere Valley",Yes,Basanite dike,,Pahau Terrane,Awatere Dike Swarm,basanitic & hypabyssal: basic,Paleocene,Cretaceous,hand specimen & normal thin section,1564,whole rock,,15227,"Grapes, R.H.",geochron methods,K-Ar,INS,,"January 1, 1992",Decade,Grapes et al. 1992,,,94.2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145.0,211,-178.099872415807,-77.22761620395006,211.0,8069.0,108.85130310058594,2.8024403491144767e-06,0.0,3.932024810637813e-06,0.0,0.0,0.0,0.0,0.0,1590.0,0.0,0.0,0.0,0.0,124.14338474208206
63155,other,TAS-85-181,Tasmantid,Dredge,Franklin 3/85-DH4,1150,1250,TAS-85181,31206,Year,"Duncan, R.A. & Eggins, S.M. & McDougall, I.",Offshore Regions,,,,-30.7849453325852,155.35000389559,Location name,500.0,Seamount - Derwent Hunter,Almost,Large conglomerate block with basalt cobbles up to 15cm across,,,,"basaltic & rudaceous (cgl, br)",Pliocene,Miocene,unknown,,whole rock,,,"McDougall, I.",geochron methods,K-Ar,,,,,McDougall & Duncan 1988,,,13.1,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.03,212,147.99076697805984,-61.9550752964805,212.0,801.0,98.73383331298828,2.7495705126057146e-06,0.0,3.975017534685321e-06,0.0,0.0,0.0,0.0,0.0,220.0,0.0,0.0,0.0,0.0,113.22782287217888
223243,GNS P (P),83226,Horomaka,Dredge,TAN1312-d27,1981,2221,D44-TAN1312-d27c,41585,,"Bache, F. & DRASP & Mortimer, N.",Offshore Regions,,,,-34.7358610865357,165.68691461592,GPS - Field,200.0,D44 - Lord Howe Rise,Unknown,Lava cobble. This sample has calcareous outer coating and then a 5mm Mn rind,,,,"lava flow & calcareous & Fe, Mn",,,hand specimen:GNS Avalon,9050,whole rock,,113429,"Mortimer, N.",XRF,Ar-Ar matrix,Spectrachem,SA18124,"January 23, 2015",,Mortimer et al 2018 GSLSP 463,,Medium quality,29.5,1.5,42.95,2.11,15.95,,12.61,,,0.26,3.12,11.19,3.75,1.28,2.7,,,,,2.96,98.88,51,346,43,,272,,172,,,,19,,,,33,,41,,114,3,,19,28,,629.0,,,4,,5,225.0,32.0,,153.0,149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212,152.18288808910108,-72.89918465528427,212.0,833.0,106.4119873046875,2.7755108931160066e-06,0.0,3.885849309881451e-06,0.0,0.0,0.0,0.0,0.0,200.0,122.20894622802734,45.6057243347168,558091.625,0.1123884841799736,124.67913028064282
107812,other,RMB-S10-6,Horomaka,Surface,,,,,32509,Decade,"Briggs, R.M.",New Zealand,R15,2685400.00000087,6357800.00003725,-37.9673448592275,174.994041319443,,50.0,Koponui,Yes,hawaiite,,Okete Volcanic Formation,Alexandra Volcanics,trachytic & andesitic,Pliocene,Pliocene,,1782,whole rock,,17624,"Briggs, R.M.",geochron methods,K-Ar,HRI,S10-6,"January 1, 1989",Decade,Briggs et al. 1989,,,2.23,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.332999999999999,213,173.26212876919197,-74.16630873319795,213.0,8065.0,106.17703247070312,2.7802502700069454e-06,0.0,3.936940629500896e-06,0.0,0.0,0.0,0.0,0.0,210.0,108.86682891845703,51.19657897949219,222613.8125,0.14044992625713348,113.75174097136248
118566,other,Norfolk-NF-91,Horomaka,Surface,,,,NF-91,1973-01-01 00:00:00,Decade,"Green, T.H.",Norfolk Island,,,,-29.0057,167.9435,"Map - 1:50,000 scale",50.0,stream mouth north coast of island,Yes,Basalt,,,,basaltic,Pliocene,Pliocene,hand specimen,39231,whole rock,,44696,"Green, T.H.",XRF,K-Ar,Macquarie U,,1973-01-01 00:00:00,Decade,"Green 1973, Jones & McD 1973, Green 1978",,,2.74,0.03,46.82,1.97,17.03,,,8.48,2.48,0.14,5.51,8.37,3.7,1.1,0.51,,,,,2.56,98.67,,326,33,,,,,,,1.95,21,,4,,22.8,0.36,,24,,,,14,21.4,5.64,746.0,,0.77,2.17,,,,25.0,1.82,,224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.332999999999999,213,162.03173908955574,-63.77116521172379,213.0,834.0,96.1921615600586,2.74023432211834e-06,0.0,3.9892429413157515e-06,0.0,0.0,0.0,0.0,0.0,220.0,51.23984909057617,52.15898132324219,182329.171875,0.17784589529037476,96.97425271791259
171620,Otago University (OU),52349,Horomaka,Surface,,,,52349,39448,Decade,"Adams, C.J. & Coombs, D.S.",New Zealand,I44,2310500.00000148,5480799.99995179,-45.8540555199015,170.432906895884,"Map - 1:50,000 scale",50.0,Three Mile Hill Road,Yes,tephritic phonolite,,Dunedin Volcanic Group,Dunedin Volcanic Group,trachytic & basanitic,Miocene,Miocene,hand specimen,5483,whole rock,,66897;66885,"Coombs, D.S.;Adams, C.J.",XRF;geochron methods,;K-Ar,Otago U;INS,;,"January 1, 2008;January 1, 2008",Decade;Decade,;,,,12.5,0.3,51.62,0.9,18.16,,8.26,,,0.21,2.45,4.37,8.9,3.91,0.49,,,,,0.67,99.94,,736,145,,39,,102,,,,26,,,,92,,31,40,116,18,,122,,,1116.0,,,22,,6,54.0,38.0,,18.0,641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.03,213,170.47336845817685,-78.51898788468533,213.0,813.0,106.28340148925781,2.781780949590029e-06,0.0,3.938213467336027e-06,0.0,0.0,0.0,0.0,0.0,210.0,0.0,0.0,0.0,0.0,129.4390501875423
107832,other,SCB-HDS-R1,Arc,Surface,,,,,1992-01-01 00:00:00,Decade,"Bergman, S.C.",New Zealand,O07,2563200.00000059,6607300.00006944,-35.7365093361021,173.580601077463,,50.0,New Hoods Quarry,Yes,Olivine bearing basalt porphyry,,Waipoua Basalt,Waipoua Complex,basaltic,Miocene,Miocene,,1785,whole rock,,17650,"Bergman, S.C.",geochron methods,K-Ar,USGS,,"January 1, 1992",Decade,Bergman et al. 1992,,,18.1,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.03,213,167.28714980739664,-72.34869415856649,213.0,8065.0,106.40086364746094,2.781373041216284e-06,0.0,3.938672762160422e-06,0.0,0.0,0.0,0.0,0.0,210.0,92.92591857910156,40.25278091430664,219695.09375,0.08986324071884155,111.7655910078615
250820,other,TMD-10-01 A2,Tasmantid,Dredge,SS2012v7-10,1700,2060,TMD-10-01 A2,41244,,"Cohen, B. & Southern Surveyor",Offshore Regions,,,,-27.6954688202042,155.15229038783,,,Queensland,Yes,Basalt,,,,basaltic,,,hand specimen,106550,whole rock,,140348,"Cohen, B.",geochron methods,Ar-Ar,U Queensland,,41640,Year,Crossingham et al 2017 JVGR,,,24.9,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213,146.10138994547617,-58.63190499773017,213.0,801.0,90.33280181884766,2.719783879001625e-06,0.0,4.003551566711394e-06,0.0,0.0,0.0,0.0,0.0,370.0,0.0,0.0,0.0,0.0,117.91977143942964
106727,INS R (R),6928,Horomaka,Surface,,,,,1996-01-01 00:00:00,Decade,"Cooper, A.F.",New Zealand,F40,2202000.00000187,5618499.9999595,-44.5779359516021,169.120715199525,,50.0,Stevensons Arm; L. Wanaka track near head of arm,Yes,"Camptonite dike, 3m",,Rakaia Terrane,Haast Dike Swarm,lamprophyric & hypabyssal: basic,Miocene,Oligocene,hand specimen,1643,whole rock,200-400 micron,16085,"Adams, C.J.",geochron methods,K-Ar,INS,R6928,"January 1, 1996",Decade,Adams & Cooper 1996,,,28.9,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.9,213,169.75084835273404,-76.95077609346706,213.0,813.0,106.21302795410156,2.7784001304098638e-06,0.0,3.936303073714953e-06,0.0,0.0,0.0,0.0,0.0,210.0,0.0,0.0,0.0,0.0,123.31075629014993
250824,other,TMD-30-03 A1,Tasmantid,Dredge,SS2012v7-30,1440,1570,TMD-30-03 A1,41257,,"Cohen, B. & Southern Surveyor",Offshore Regions,,,,-22.0962800440925,155.388963680433,,,Wreck,Yes,Basalt,,,,basaltic,,,hand specimen,106554,whole rock,,140352,"Cohen, B.",geochron methods,Ar-Ar,U Queensland,,41640,Year,Crossingham et al 2017 JVGR,,,30.9,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213,134.25809938153375,-58.69358900245482,213.0,833.0,89.59715270996094,2.716147264436586e-06,0.0,4.014417754660826e-06,0.0,0.0,0.0,0.0,0.0,360.0,0.0,0.0,0.0,0.0,159.44254653817217
106906,ANU (GA),3184,Horomaka,Surface,,,,,25204,Decade,"McDougall, I.",New Zealand,R11,2679410.00000125,6488185.00005694,-36.7939650004513,174.893521004586,,50.0,Rangitoto,Yes,basalt,,Auckland Basalts,Auckland Volcanic Field,basaltic,Quaternary,Quaternary,hand specimen,1665,whole rock,,16374;16375,"Stipp, J.J.;McDougall, I.",geochron methods;geochron methods,K-Ar;K-Ar,ANU;ANU,GA3184;GA3184,"January 1, 1968;January 1, 1969",Decade;Decade,Stipp 1968;McDougall et al. 1969,,,0.477,0.011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.58,214,171.17766142892208,-72.7338244330601,214.0,8065.0,104.86669921875,2.772253083094256e-06,0.0,3.935853783332277e-06,0.0,0.0,0.0,0.0,0.0,210.0,94.04203033447266,40.350250244140625,217077.734375,0.09017068892717361,111.24255561136974
249203,Otago University (OU),33298,Horomaka,Surface,,,,33298,27395,Year,"Duggan, M.",New Zealand,J39,2364578.11281545,5647042.4800711,-44.3714882176623,171.175345581888,,,Timaru,Yes,Tholeiitic flow,,Timaru Basalt,,basaltic,Quaternary,Pliocene,unknown,106001;10606,glass;whole rock,,139460;139561;139592;139531,"Hoernle, K.;Hoernle, K.;Hoernle, K.;Hoernle, K.",geochron methods;ICP-MS;TIMS;XRF,Ar-Ar;;;,Kiel U;Kiel U;Kiel U;Kiel U,;;;,"January 1, 2006;January 1, 2006;January 1, 2006;January 1, 2006",Year;Year;Year;Year,Hoernle et al 2006;Hoernle et al 2006;Hoernle et al 2006;Hoernle et al 2006,,Single crystal fusion,2.6,0.4,52.66,1.64,13.34,,12.77,,,0.16,7.12,8.84,2.47,0.37,0.16,,0.59,,0.05,,100.17,,86.8,15.29,62.25,385.65,0.3,100.6,3.71,1.8,1.14,0,3.61,2.05,0.7,7.11,0.22,9.09,9.83,219.05,1.39,2.06,11.38,36.52,3.14,224.26,0.44,0.62,1.29,0.25,0.31,261.1,23.93,1.54,141.2,87.62,,,,,,,,0.70357,8e-06,,0.512857,7e-06,,,,18.951,0.001,15.61,0.001,38.793,0.002,,,,,,,,,,,5.332999999999999,214,175.26643559120726,-77.12152883683113,214.0,813.0,105.85176086425781,2.792914756355458e-06,0.0,3.936375833291095e-06,0.0,0.0,0.0,0.0,0.0,210.0,0.0,0.0,0.0,0.0,120.75544455602034
171541,Otago University (OU),54941,Horomaka,Surface,,,,54941,2008-01-01 00:00:00,Decade,"Adams, C.J. & Coombs, D.S.",New Zealand,H45,2269500.00000175,5464999.99995299,-45.9835859987503,169.897821401596,"Map - 1:50,000 scale",50.0,Black Swamp Rd,Yes,Olivine Basalt,,Dunedin Volcanic Group,Dunedin Volcanic Group,basaltic,Miocene,Miocene,hand specimen,5479,whole rock,,66843;66800,"Coombs, D.S.;Adams, C.J.",XRF;geochron methods,;K-Ar,Otago U;INS,;,"January 1, 2008;January 1, 2008",Decade;Decade,;,,,9.9,2.4,47.48,1.91,15.12,,12.71,,,0.18,8.04,10.65,2.59,0.51,0.28,,,,,0.22,99.69,,150,22,,314,,71,,,,21,,,,26,,18,19,101,4,3.0,11,25,,371.0,,,1,,0,230.0,23.0,,85.0,121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.03,214,167.9233749571207,-78.08685860473123,214.0,813.0,105.20521545410156,2.776990640995791e-06,0.0,3.941343038604828e-06,0.0,0.0,0.0,0.0,0.0,210.0,0.0,0.0,0.0,0.0,145.7685260341541
